Record_ID,Year,Month_Name,Quarter,Facility_ID,Facility_Name,Facility_Type,Region,Facility_Area_SqFt,Energy_Type,Unit_of_Measure,Consumption_Amount,Unit_Cost_INR,Total_Cost_INR,Renewable_Percentage,CO2_Emission_Factor_kgCO2_per_unit,CO2_Emissions_kg,Peak_Demand_kW,Avg_Temperature_C,Heating_Cooling_Degree_Days,Operating_Hours,Headcount_Occupancy
ENG500472,2023,Jun-2023,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,658.0,3.46,2276.68,0.0,0.09,59.22,,24.7,81.6,421.0,229
ENG500473,2023,Jul-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9290.2,9.1,84540.82,12.1,0.82,6696.19,38.9,22.5,15.7,416.0,231
ENG500474,2023,Jul-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,340.9,45.17,15398.45,0.0,2.02,688.62,,22.5,15.7,416.0,231
ENG500475,2023,Jul-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,139.4,58.95,8217.63,0.0,0.35,48.79,,22.5,15.7,416.0,231
ENG500476,2023,Jul-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,645.2,3.4,2193.68,0.0,0.09,58.07,,22.5,15.7,416.0,231
ENG500477,2023,Aug-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9893.4,9.18,90821.41,12.7,0.82,7082.29,30.0,23.3,37.8,472.0,229
ENG500478,2023,Aug-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,353.7,43.16,15265.69,0.0,2.02,714.47,,23.3,37.8,472.0,229
ENG500479,2023,Aug-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,135.9,58.04,7887.64,0.0,0.35,47.56,,23.3,37.8,472.0,229
ENG500480,2023,Aug-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,593.5,3.35,1988.23,0.0,0.09,53.41,,23.3,37.8,472.0,229
ENG500481,2023,Sep-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9741.4,8.95,87185.53,15.0,0.82,6789.76,24.1,21.1,26.1,617.0,179
ENG500482,2023,Sep-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,352.3,45.39,15990.9,0.0,2.02,711.65,,21.1,26.1,617.0,179
ENG500483,2023,Sep-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,126.3,57.35,7243.31,0.0,0.35,44.2,,21.1,26.1,617.0,179
ENG500484,2023,Sep-2023,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,643.5,3.45,2220.08,0.0,0.09,57.91,,21.1,26.1,617.0,179
ENG500485,2023,Oct-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,11137.0,8.9,99119.3,10.7,0.82,8155.18,33.6,24.2,66.5,597.0,213
ENG500486,2023,Oct-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,345.4,45.11,15580.99,0.0,2.02,697.71,,24.2,66.5,597.0,213
ENG500487,2023,Oct-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,130.9,58.37,7640.63,0.0,0.35,45.81,,24.2,66.5,597.0,213
ENG500488,2023,Oct-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,657.4,3.32,2182.57,0.0,0.09,59.17,,24.2,66.5,597.0,213
ENG500489,2023,Nov-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9605.0,8.95,85964.75,14.2,0.82,6757.69,31.0,22.4,11.3,434.0,222
ENG500490,2023,Nov-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,337.5,43.03,14522.62,0.0,2.02,681.75,,22.4,11.3,434.0,222
ENG500491,2023,Nov-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,140.0,56.46,7904.4,0.0,0.35,49.0,,22.4,11.3,434.0,222
ENG500492,2023,Nov-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,608.1,3.38,2055.38,0.0,0.09,54.73,,22.4,11.3,434.0,222
ENG500493,2023,Dec-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9310.5,8.87,82584.13,11.6,0.82,6749.0,28.4,19.6,72.0,473.0,184
ENG500494,2023,Dec-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,410.6,43.23,17750.24,0.0,2.02,829.41,,19.6,72.0,473.0,184
ENG500495,2023,Dec-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,131.8,58.18,7668.12,0.0,0.35,46.13,,19.6,72.0,473.0,184
ENG500496,2023,Dec-2023,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,627.0,3.41,2138.07,0.0,0.09,56.43,,19.6,72.0,473.0,184
ENG500497,2024,Jan-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9572.4,9.57,91607.87,19.3,0.82,6334.44,37.0,20.8,35.5,436.0,242
ENG500498,2024,Jan-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,379.3,46.64,17690.55,0.0,2.02,766.19,,20.8,35.5,436.0,242
ENG500499,2024,Jan-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,120.3,60.6,7290.18,0.0,0.35,42.1,,20.8,35.5,436.0,242
ENG500500,2024,Jan-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,647.7,3.49,2260.47,0.0,0.09,58.29,,20.8,35.5,436.0,242
ENG500501,2024,Feb-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,8605.1,9.51,81834.5,15.0,0.82,5997.75,26.9,21.4,19.1,529.0,190
ENG500502,2024,Feb-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,349.6,45.61,15945.26,0.0,2.02,706.19,,21.4,19.1,529.0,190
ENG500503,2024,Feb-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,125.1,60.32,7546.03,0.0,0.35,43.78,,21.4,19.1,529.0,190
ENG500504,2024,Feb-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,670.0,3.5,2345.0,0.0,0.09,60.3,,21.4,19.1,529.0,190
ENG500505,2024,Mar-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,10536.4,9.48,99885.07,12.8,0.82,7533.95,41.0,26.1,121.5,363.0,226
ENG500506,2024,Mar-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,329.3,47.4,15608.82,0.0,2.02,665.19,,26.1,121.5,363.0,226
ENG500507,2024,Mar-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,147.1,59.26,8717.15,0.0,0.35,51.48,,26.1,121.5,363.0,226
ENG500508,2024,Mar-2024,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,593.2,3.44,2040.61,0.0,0.09,53.39,,26.1,121.5,363.0,226
ENG500509,2024,Apr-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,10328.9,9.13,94302.86,16.2,0.82,7097.61,40.4,26.1,122.9,347.0,205
ENG500510,2024,Apr-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,337.1,45.38,15297.6,0.0,2.02,680.94,,26.1,122.9,347.0,205
ENG500511,2024,Apr-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,141.1,60.4,8522.44,0.0,0.35,49.38,,26.1,122.9,347.0,205
ENG500512,2024,Apr-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,571.2,3.45,1970.64,0.0,0.09,51.41,,26.1,122.9,347.0,205
ENG500513,2024,May-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,10893.1,9.39,102286.21,11.9,0.82,7869.39,24.5,24.3,68.2,616.0,233
ENG500514,2024,May-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,356.1,46.17,16441.14,0.0,2.02,719.32,,24.3,68.2,616.0,233
ENG500515,2024,May-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,147.6,59.7,8811.72,0.0,0.35,51.66,,24.3,68.2,616.0,233
ENG500516,2024,May-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,626.9,3.42,2144.0,0.0,0.09,56.42,,24.3,68.2,616.0,233
ENG500517,2024,Jun-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,11081.2,9.56,105936.27,12.9,0.82,7914.41,46.4,25.2,95.9,340.0,196
ENG500518,2024,Jun-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,356.5,47.42,16905.23,0.0,2.02,720.13,,25.2,95.9,340.0,196
ENG500519,2024,Jun-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,144.7,60.16,8705.15,0.0,0.35,50.64,,25.2,95.9,340.0,196
ENG500520,2024,Jun-2024,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,622.7,3.51,2185.68,0.0,0.09,56.04,,25.2,95.9,340.0,196
ENG500521,2024,Jul-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,10710.9,9.25,99075.82,17.7,0.82,7228.36,42.4,25.2,97.2,423.0,222
ENG500522,2024,Jul-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,325.3,46.25,15045.12,0.0,2.02,657.11,,25.2,97.2,423.0,222
ENG500523,2024,Jul-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,143.7,58.85,8456.74,0.0,0.35,50.29,,25.2,97.2,423.0,222
ENG500524,2024,Jul-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,633.6,3.54,2242.94,0.0,0.09,57.02,,25.2,97.2,423.0,222
ENG500525,2024,Aug-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,10654.6,9.53,101538.34,17.0,0.82,7251.52,26.9,25.5,106.2,586.0,224
ENG500526,2024,Aug-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,339.4,45.91,15581.85,0.0,2.02,685.59,,25.5,106.2,586.0,224
ENG500527,2024,Aug-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,139.8,62.25,8702.55,0.0,0.35,48.93,,25.5,106.2,586.0,224
ENG500528,2024,Aug-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,604.0,3.53,2132.12,0.0,0.09,54.36,,25.5,106.2,586.0,224
ENG500529,2024,Sep-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9779.3,9.3,90947.49,13.9,0.82,6904.38,35.5,21.2,24.7,397.0,269
ENG500530,2024,Sep-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,365.4,46.19,16877.83,0.0,2.02,738.11,,21.2,24.7,397.0,269
ENG500531,2024,Sep-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,138.4,62.07,8590.49,0.0,0.35,48.44,,21.2,24.7,397.0,269
ENG500532,2024,Sep-2024,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,660.9,3.57,2359.41,0.0,0.09,59.48,,21.2,24.7,397.0,269
ENG500533,2024,Oct-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,10546.5,9.39,99031.64,13.4,0.82,7489.28,25.6,23.4,42.5,691.0,222
ENG500534,2024,Oct-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,377.2,45.76,17260.67,0.0,2.02,761.94,,23.4,42.5,691.0,222
ENG500535,2024,Oct-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,139.4,62.31,8686.01,0.0,0.35,48.79,,23.4,42.5,691.0,222
ENG500536,2024,Oct-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,586.7,3.45,2024.12,0.0,0.09,52.8,,23.4,42.5,691.0,222
ENG500537,2024,Nov-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9667.1,9.43,91160.75,14.9,0.82,6745.9,27.3,22.1,3.4,571.0,235
ENG500538,2024,Nov-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,338.0,45.4,15345.2,0.0,2.02,682.76,,22.1,3.4,571.0,235
ENG500539,2024,Nov-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,129.5,62.19,8053.6,0.0,0.35,45.32,,22.1,3.4,571.0,235
ENG500540,2024,Nov-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,617.1,3.55,2190.7,0.0,0.09,55.54,,22.1,3.4,571.0,235
ENG500541,2024,Dec-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9796.8,9.16,89738.69,14.8,0.82,6844.44,19.1,21.8,6.6,686.0,202
ENG500542,2024,Dec-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,344.2,47.46,16335.73,0.0,2.02,695.28,,21.8,6.6,686.0,202
ENG500543,2024,Dec-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,131.5,61.98,8150.37,0.0,0.35,46.02,,21.8,6.6,686.0,202
ENG500544,2024,Dec-2024,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,656.5,3.63,2383.09,0.0,0.09,59.09,,21.8,6.6,686.0,202
ENG500545,2025,Jan-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,8842.1,9.78,86475.74,20.6,0.82,5756.91,24.3,18.9,92.3,516.0,213
ENG500546,2025,Jan-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,360.1,48.56,17486.46,0.0,2.02,727.4,,18.9,92.3,516.0,213
ENG500547,2025,Jan-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,118.0,64.68,7632.24,0.0,0.35,41.3,,18.9,92.3,516.0,213
ENG500548,2025,Jan-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,643.4,3.8,2444.92,0.0,0.09,57.91,,18.9,92.3,516.0,213
ENG500549,2025,Feb-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,8403.9,10.07,84627.27,19.4,0.82,5554.31,36.1,20.0,59.8,377.0,252
ENG500550,2025,Feb-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,344.3,48.62,16739.87,0.0,2.02,695.49,,20.0,59.8,377.0,252
ENG500551,2025,Feb-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,131.5,64.83,8525.15,0.0,0.35,46.02,,20.0,59.8,377.0,252
ENG500552,2025,Feb-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,655.1,3.8,2489.38,0.0,0.09,58.96,,20.0,59.8,377.0,252
ENG500553,2025,Mar-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,10878.9,9.69,105416.54,19.6,0.82,7172.24,54.4,28.5,194.7,331.0,223
ENG500554,2025,Mar-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,307.9,48.16,14828.46,0.0,2.02,621.96,,28.5,194.7,331.0,223
ENG500555,2025,Mar-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,147.0,64.67,9506.49,0.0,0.35,51.45,,28.5,194.7,331.0,223
ENG500556,2025,Mar-2025,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,551.4,3.61,1990.55,0.0,0.09,49.63,,28.5,194.7,331.0,223
ENG500557,2025,Apr-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,11827.6,9.84,116383.58,21.2,0.82,7642.52,54.8,29.5,226.1,321.0,202
ENG500558,2025,Apr-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,308.7,48.73,15042.95,0.0,2.02,623.57,,29.5,226.1,321.0,202
ENG500559,2025,Apr-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,142.1,62.99,8950.88,0.0,0.35,49.73,,29.5,226.1,321.0,202
ENG500560,2025,Apr-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,567.1,3.62,2052.9,0.0,0.09,51.04,,29.5,226.1,321.0,202
ENG500561,2025,May-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9849.1,10.02,98687.98,20.5,0.82,6420.63,46.3,22.7,20.2,328.0,212
ENG500562,2025,May-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,327.6,48.93,16029.47,0.0,2.02,661.75,,22.7,20.2,328.0,212
ENG500563,2025,May-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,142.3,61.96,8816.91,0.0,0.35,49.8,,22.7,20.2,328.0,212
ENG500564,2025,May-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,593.5,3.6,2136.6,0.0,0.09,53.41,,22.7,20.2,328.0,212
ENG500565,2025,Jun-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9567.0,9.91,94808.97,18.2,0.82,6417.16,20.2,23.0,30.9,695.0,223
ENG500566,2025,Jun-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,342.1,47.2,16147.12,0.0,2.02,691.04,,23.0,30.9,695.0,223
ENG500567,2025,Jun-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,142.5,62.79,8947.58,0.0,0.35,49.88,,23.0,30.9,695.0,223
ENG500568,2025,Jun-2025,Q2,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,582.2,3.67,2136.67,0.0,0.09,52.4,,23.0,30.9,695.0,223
ENG500569,2025,Jul-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,8789.9,9.88,86844.21,18.1,0.82,5903.12,36.4,22.3,9.6,418.0,235
ENG500570,2025,Jul-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,339.0,47.63,16146.57,0.0,2.02,684.78,,22.3,9.6,418.0,235
ENG500571,2025,Jul-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,138.9,64.26,8925.71,0.0,0.35,48.62,,22.3,9.6,418.0,235
ENG500572,2025,Jul-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,656.3,3.63,2382.37,0.0,0.09,59.07,,22.3,9.6,418.0,235
ENG500573,2025,Aug-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,8885.1,9.81,87162.83,19.4,0.82,5872.34,24.8,22.4,11.9,558.0,217
ENG500574,2025,Aug-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,331.2,49.18,16288.42,0.0,2.02,669.02,,22.4,11.9,558.0,217
ENG500575,2025,Aug-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,143.3,63.25,9063.73,0.0,0.35,50.16,,22.4,11.9,558.0,217
ENG500576,2025,Aug-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,611.3,3.68,2249.58,0.0,0.09,55.02,,22.4,11.9,558.0,217
ENG500577,2025,Sep-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9585.3,9.64,92402.29,20.7,0.82,6232.94,39.2,22.9,26.8,433.0,221
ENG500578,2025,Sep-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,326.1,49.05,15995.2,0.0,2.02,658.72,,22.9,26.8,433.0,221
ENG500579,2025,Sep-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,136.4,64.55,8804.62,0.0,0.35,47.74,,22.9,26.8,433.0,221
ENG500580,2025,Sep-2025,Q3,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,630.9,3.74,2359.57,0.0,0.09,56.78,,22.9,26.8,433.0,221
ENG500581,2025,Oct-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9611.2,9.71,93324.75,15.9,0.82,6628.08,25.5,24.6,79.3,637.0,253
ENG500582,2025,Oct-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,364.0,49.09,17868.76,0.0,2.02,735.28,,24.6,79.3,637.0,253
ENG500583,2025,Oct-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,129.1,64.93,8382.46,0.0,0.35,45.18,,24.6,79.3,637.0,253
ENG500584,2025,Oct-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,643.6,3.7,2381.32,0.0,0.09,57.92,,24.6,79.3,637.0,253
ENG500585,2025,Nov-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9486.4,9.84,93346.18,17.6,0.82,6409.77,26.6,20.1,57.8,555.0,216
ENG500586,2025,Nov-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,355.4,47.29,16806.87,0.0,2.02,717.91,,20.1,57.8,555.0,216
ENG500587,2025,Nov-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,117.5,61.98,7282.65,0.0,0.35,41.12,,20.1,57.8,555.0,216
ENG500588,2025,Nov-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,641.2,3.77,2417.32,0.0,0.09,57.71,,20.1,57.8,555.0,216
ENG500589,2025,Dec-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,8694.7,9.8,85208.06,17.7,0.82,5867.71,19.1,19.8,65.9,687.0,240
ENG500590,2025,Dec-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,357.2,48.81,17434.93,0.0,2.02,721.54,,19.8,65.9,687.0,240
ENG500591,2025,Dec-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,119.3,65.49,7812.96,0.0,0.35,41.75,,19.8,65.9,687.0,240
ENG500592,2025,Dec-2025,Q4,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,652.9,3.78,2467.96,0.0,0.09,58.76,,19.8,65.9,687.0,240
ENG500593,2026,Jan-2026,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,8310.0,10.34,85925.4,24.7,0.82,5131.09,19.2,21.2,24.8,679.0,216
ENG500594,2026,Jan-2026,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,369.2,52.18,19264.86,0.0,2.02,745.78,,21.2,24.8,679.0,216
ENG500595,2026,Jan-2026,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,130.1,65.2,8482.52,0.0,0.35,45.53,,21.2,24.8,679.0,216
ENG500596,2026,Jan-2026,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,566.8,3.98,2255.86,0.0,0.09,51.01,,21.2,24.8,679.0,216
ENG500597,2026,Feb-2026,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Electricity,kWh,9540.6,10.09,96264.65,23.5,0.82,5984.82,50.9,25.0,91.3,329.0,238
ENG500598,2026,Feb-2026,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Natural Gas,m3,330.4,50.94,16830.58,0.0,2.02,667.41,,25.0,91.3,329.0,238
ENG500599,2026,Feb-2026,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Water,KL,145.2,65.82,9557.06,0.0,0.35,50.82,,25.0,91.3,329.0,238
ENG500600,2026,Feb-2026,Q1,FAC003,Bangalore R&D Lab,R&D Lab,Bangalore,60000,Steam,kg,590.8,3.91,2310.03,0.0,0.09,53.17,,25.0,91.3,329.0,238
ENG500601,2022,Jan-2022,Q1,FAC004,Chennai Data Center,Data Center,Chennai,40000,Electricity,kWh,17089.0,8.34,142522.26,7.6,0.82,12947.99,64.3,23.8,54.8,478.0,33
ENG500602,2022,Jan-2022,Q1,FAC004,Chennai Data Center,Data Center,Chennai,40000,Natural Gas,m3,62.4,43.09,2688.82,0.0,2.02,126.05,,23.8,54.8,478.0,33
ENG500603,2022,Jan-2022,Q1,FAC004,Chennai Data Center,Data Center,Chennai,40000,Water,KL,81.7,54.3,4436.31,0.0,0.35,28.59,,23.8,54.8,478.0,33
ENG500604,2022,Jan-2022,Q1,FAC004,Chennai Data Center,Data Center,Chennai,40000,Steam,kg,66.1,3.29,217.47,0.0,0.09,5.95,,23.8,54.8,478.0,33
ENG500605,2022,Feb-2022,Q1,FAC004,Chennai Data Center,Data Center,Chennai,40000,Electricity,kWh,18143.3,8.55,155125.21,12.1,0.82,13077.33,39.6,26.1,124.5,664.0,42
ENG500606,2022,Feb-2022,Q1,FAC004,Chennai Data Center,Data Center,Chennai,40000,Natural Gas,m3,55.7,40.83,2274.23,0.0,2.02,112.51,,26.1,124.5,664.0,42
