Order_ID,Order_Date,Month_Name,Calendar_Quarter,Fiscal_Quarter,Region,Sales_Rep,Customer_Segment,Customer_Type,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales,Unit_Cost,Total_Cost,Profit,Profit_Margin_Percent,Sales_Channel,Lead_Source,Order_Status,Rep_Monthly_Target
ORD100540,2026-04-15,Apr-2026,Q2,FY2026-Q1,North,Aditi Rao,SMB,Returning,Furniture,Office Cabinet,1,9392.36,0.0,9392.36,0.0,9392.36,5422.54,5422.54,3969.82,42.27,Direct,Website Organic,Completed,188005.0
ORD100541,2026-04-15,Apr-2026,Q2,FY2026-Q1,East,Priya Sen,Enterprise,Returning,Electronics,Wireless Mouse,15,863.79,14.8,12956.85,1917.61,11039.24,528.13,7921.95,3117.29,28.24,Direct,Referral,Returned,254822.0
ORD100542,2026-04-16,Apr-2026,Q2,FY2026-Q1,South,Vikram Reddy,Enterprise,Returning,Furniture,Office Cabinet,8,9057.12,4.3,72456.96,3115.65,69341.31,5177.9,41423.2,27918.11,40.26,Direct,Website Organic,Completed,244728.0
ORD100543,2026-04-16,Apr-2026,Q2,FY2026-Q1,West,Simran Kaur,SMB,New,Software,CRM License,5,15193.12,8.7,75965.6,6609.01,69356.59,4720.33,23601.65,45754.94,65.97,Retail,Referral,Completed,237459.0
ORD100544,2026-04-16,Apr-2026,Q2,FY2026-Q1,North,Aditi Rao,Enterprise,New,Electronics,Bluetooth Speaker,15,2474.49,8.9,37117.35,3303.44,33813.91,1476.49,22147.35,11666.56,34.5,Retail,Paid Ads,Completed,251658.0
ORD100545,2026-04-16,Apr-2026,Q2,FY2026-Q1,East,Arjun Das,Mid-Market,New,Software,Analytics Suite,6,22058.84,10.3,132353.04,13632.36,118720.68,6764.47,40586.82,78133.86,65.81,Partner,Cold Outreach,Completed,183840.0
ORD100546,2026-04-17,Apr-2026,Q2,FY2026-Q1,East,Ritu Ghosh,Enterprise,Returning,Electronics,Smartwatch,18,8158.67,11.2,146856.06,16447.88,130408.18,4816.09,86689.62,43718.56,33.52,Retail,Paid Ads,Completed,186199.0
ORD100547,2026-04-19,Apr-2026,Q2,FY2026-Q1,North,Karan Mehta,SMB,New,Electronics,Noise Cancelling Headphones,4,6511.64,5.6,26046.56,1458.61,24587.95,3984.76,15939.04,8648.91,35.18,Online,Referral,Completed,192510.0
ORD100548,2026-04-19,Apr-2026,Q2,FY2026-Q1,East,Ritu Ghosh,SMB,New,Software,CRM License,8,15498.34,0.5,123986.72,619.93,123366.79,4671.88,37375.04,85991.75,69.7,Retail,Website Organic,Completed,240144.0
ORD100549,2026-04-20,Apr-2026,Q2,FY2026-Q1,North,Karan Mehta,Enterprise,Returning,Electronics,Noise Cancelling Headphones,13,6722.0,13.7,87386.0,11971.88,75414.12,4022.34,52290.42,23123.7,30.66,Online,Cold Outreach,Completed,257424.0
ORD100550,2026-04-20,Apr-2026,Q2,FY2026-Q1,East,Priya Sen,Mid-Market,New,Accessories,Cable Management Kit,4,336.02,10.2,1344.08,137.1,1206.98,191.72,766.88,440.1,36.46,Online,Event/Trade Show,Completed,186403.0
ORD100551,2026-04-20,Apr-2026,Q2,FY2026-Q1,North,Sneha Iyer,SMB,Returning,Accessories,Laptop Sleeve,3,673.91,4.3,2021.73,86.93,1934.8,361.88,1085.64,849.16,43.89,Online,Paid Ads,Returned,206320.0
ORD100552,2026-04-20,Apr-2026,Q2,FY2026-Q1,East,Ritu Ghosh,Enterprise,Returning,Accessories,Cable Management Kit,15,350.35,11.0,5255.25,578.08,4677.17,190.32,2854.8,1822.37,38.96,Direct,Paid Ads,Completed,256647.0
ORD100553,2026-04-21,Apr-2026,Q2,FY2026-Q1,North,Karan Mehta,Mid-Market,New,Accessories,Webcam Cover,7,155.27,7.6,1086.89,82.6,1004.29,88.03,616.21,388.08,38.64,Online,Paid Ads,Completed,240560.0
ORD100554,2026-04-22,Apr-2026,Q2,FY2026-Q1,East,Ritu Ghosh,SMB,New,Accessories,Laptop Sleeve,1,680.84,2.9,680.84,19.74,661.1,377.27,377.27,283.83,42.93,Online,Referral,Completed,182543.0
ORD100555,2026-04-22,Apr-2026,Q2,FY2026-Q1,East,Ritu Ghosh,Enterprise,Returning,Furniture,Bookshelf,13,5402.67,14.9,70234.71,10464.97,59769.74,3036.21,39470.73,20299.01,33.96,Retail,Referral,Completed,230047.0
ORD100556,2026-04-23,Apr-2026,Q2,FY2026-Q1,North,Karan Mehta,SMB,Returning,Software,CRM License,1,14330.79,2.3,14330.79,329.61,14001.18,4192.85,4192.85,9808.33,70.05,Direct,Website Organic,Completed,239242.0
ORD100557,2026-04-23,Apr-2026,Q2,FY2026-Q1,West,Neha Shah,SMB,New,Furniture,Ergonomic Chair,5,12291.28,4.4,61456.4,2704.08,58752.32,6984.28,34921.4,23830.92,40.56,Retail,Referral,Completed,201401.0
ORD100558,2026-04-23,Apr-2026,Q2,FY2026-Q1,West,Neha Shah,SMB,Returning,Furniture,Office Cabinet,5,9227.64,4.8,46138.2,2214.63,43923.57,5263.29,26316.45,17607.12,40.09,Retail,Paid Ads,Completed,196552.0
ORD100559,2026-04-24,Apr-2026,Q2,FY2026-Q1,West,Rohan Patil,SMB,Returning,Furniture,Standing Desk,1,17304.4,4.7,17304.4,813.31,16491.09,9637.68,9637.68,6853.41,41.56,Partner,Cold Outreach,Completed,194014.0
ORD100560,2026-04-24,Apr-2026,Q2,FY2026-Q1,South,Rahul Nair,SMB,Returning,Accessories,Laptop Sleeve,4,719.51,7.2,2878.04,207.22,2670.82,407.73,1630.92,1039.9,38.94,Online,Paid Ads,Completed,247083.0
ORD100561,2026-04-26,Apr-2026,Q2,FY2026-Q1,East,Arjun Das,Mid-Market,New,Software,Analytics Suite,8,21408.59,6.5,171268.72,11132.47,160136.25,6490.35,51922.8,108213.45,67.58,Retail,Referral,Completed,223999.0
ORD100562,2026-04-27,Apr-2026,Q2,FY2026-Q1,South,Rahul Nair,Enterprise,New,Electronics,Smartwatch,17,8618.27,12.2,146510.59,17874.29,128636.3,5560.33,94525.61,34110.69,26.52,Online,Paid Ads,Cancelled,248161.0
ORD100563,2026-04-28,Apr-2026,Q2,FY2026-Q1,West,Neha Shah,SMB,Returning,Accessories,Laptop Sleeve,2,712.57,0.0,1425.14,0.0,1425.14,381.43,762.86,662.28,46.47,Direct,Cold Outreach,Cancelled,230802.0
ORD100564,2026-04-28,Apr-2026,Q2,FY2026-Q1,South,Divya Menon,SMB,Returning,Furniture,Ergonomic Chair,2,12059.89,6.0,24119.78,1447.19,22672.59,6715.15,13430.3,9242.29,40.76,Online,Paid Ads,Completed,200560.0
ORD100565,2026-04-28,Apr-2026,Q2,FY2026-Q1,West,Neha Shah,Mid-Market,Returning,Electronics,USB-C Hub,8,1730.04,10.4,13840.32,1439.39,12400.93,1102.24,8817.92,3583.01,28.89,Retail,Website Organic,Completed,224889.0
ORD100566,2026-04-30,Apr-2026,Q2,FY2026-Q1,East,Priya Sen,Enterprise,Returning,Electronics,Bluetooth Speaker,16,2484.19,14.0,39747.04,5564.59,34182.45,1473.74,23579.84,10602.61,31.02,Online,Website Organic,Completed,193410.0
ORD100567,2026-05-01,May-2026,Q2,FY2026-Q1,West,Simran Kaur,Mid-Market,Returning,Software,Analytics Suite,9,21759.65,4.7,195836.85,9204.33,186632.52,6254.63,56291.67,130340.85,69.84,Online,Paid Ads,Cancelled,217584.0
ORD100568,2026-05-01,May-2026,Q2,FY2026-Q1,North,Karan Mehta,Mid-Market,Returning,Software,Analytics Suite,8,21848.03,10.0,174784.24,17478.42,157305.82,6503.85,52030.8,105275.02,66.92,Direct,Referral,Completed,248576.0
ORD100569,2026-05-02,May-2026,Q2,FY2026-Q1,South,Vikram Reddy,SMB,Returning,Software,CRM License,4,14940.64,1.2,59762.56,717.15,59045.41,4380.26,17521.04,41524.37,70.33,Direct,Website Organic,Completed,188288.0
ORD100570,2026-05-03,May-2026,Q2,FY2026-Q1,North,Karan Mehta,Enterprise,New,Software,Cloud Storage Plan,10,5763.35,12.6,57633.5,7261.82,50371.68,1779.7,17797.0,32574.68,64.67,Online,Website Organic,Completed,232953.0
ORD100571,2026-05-04,May-2026,Q2,FY2026-Q1,South,Rahul Nair,SMB,New,Accessories,Laptop Sleeve,3,669.5,4.3,2008.5,86.37,1922.13,357.6,1072.8,849.33,44.19,Direct,Website Organic,Completed,241986.0
ORD100572,2026-05-05,May-2026,Q2,FY2026-Q1,South,Vikram Reddy,SMB,Returning,Accessories,Cable Management Kit,7,337.68,0.0,2363.76,0.0,2363.76,193.81,1356.67,1007.09,42.61,Partner,Website Organic,Completed,181178.0
ORD100573,2026-05-05,May-2026,Q2,FY2026-Q1,East,Priya Sen,Mid-Market,Returning,Furniture,Standing Desk,11,17920.99,7.4,197130.89,14587.69,182543.2,10113.97,111253.67,71289.53,39.05,Direct,Cold Outreach,Completed,259896.0
ORD100574,2026-05-07,May-2026,Q2,FY2026-Q1,North,Sneha Iyer,Mid-Market,Returning,Software,Cloud Storage Plan,5,5772.24,3.4,28861.2,981.28,27879.92,1645.32,8226.6,19653.32,70.49,Partner,Website Organic,Completed,236078.0
ORD100575,2026-05-08,May-2026,Q2,FY2026-Q1,West,Neha Shah,SMB,New,Furniture,Ergonomic Chair,4,11930.79,2.6,47723.16,1240.8,46482.36,6584.67,26338.68,20143.68,43.34,Online,Paid Ads,Cancelled,204312.0
ORD100576,2026-05-13,May-2026,Q2,FY2026-Q1,North,Karan Mehta,Mid-Market,Returning,Electronics,Wireless Mouse,4,910.47,5.0,3641.88,182.09,3459.79,562.29,2249.16,1210.63,34.99,Direct,Paid Ads,Completed,224781.0
ORD100577,2026-05-14,May-2026,Q2,FY2026-Q1,South,Rahul Nair,Mid-Market,New,Furniture,Standing Desk,7,17620.0,13.5,123340.0,16650.9,106689.1,10429.62,73007.34,33681.76,31.57,Direct,Paid Ads,Completed,207956.0
ORD100578,2026-05-15,May-2026,Q2,FY2026-Q1,North,Sneha Iyer,SMB,Returning,Accessories,Cable Management Kit,2,360.34,6.2,720.68,44.68,676.0,197.35,394.7,281.3,41.61,Online,Cold Outreach,Completed,226542.0
ORD100579,2026-05-16,May-2026,Q2,FY2026-Q1,South,Divya Menon,SMB,Returning,Furniture,Office Cabinet,6,8616.76,4.6,51700.56,2378.23,49322.33,4935.63,29613.78,19708.55,39.96,Partner,Website Organic,Completed,249117.0
ORD100580,2026-05-17,May-2026,Q2,FY2026-Q1,South,Divya Menon,SMB,Returning,Software,CRM License,3,14790.62,0.0,44371.86,0.0,44371.86,4496.34,13489.02,30882.84,69.6,Partner,Paid Ads,Completed,201806.0
ORD100581,2026-05-17,May-2026,Q2,FY2026-Q1,West,Simran Kaur,Enterprise,New,Electronics,Wireless Mouse,15,872.27,9.5,13084.05,1242.98,11841.07,545.14,8177.1,3663.97,30.94,Direct,Website Organic,Completed,186295.0
ORD100582,2026-05-19,May-2026,Q2,FY2026-Q1,South,Divya Menon,Mid-Market,New,Furniture,Standing Desk,5,17847.26,5.6,89236.3,4997.23,84239.07,10377.66,51888.3,32350.77,38.4,Online,Event/Trade Show,Completed,226499.0
ORD100583,2026-05-21,May-2026,Q2,FY2026-Q1,West,Simran Kaur,Mid-Market,New,Furniture,Standing Desk,7,17547.67,1.8,122833.69,2211.01,120622.68,9704.29,67930.03,52692.65,43.68,Retail,Paid Ads,Completed,253206.0
ORD100584,2026-05-21,May-2026,Q2,FY2026-Q1,East,Arjun Das,SMB,Returning,Accessories,Laptop Sleeve,6,679.6,6.1,4077.6,248.73,3828.87,357.91,2147.46,1681.41,43.91,Online,Website Organic,Completed,224613.0
ORD100585,2026-05-22,May-2026,Q2,FY2026-Q1,North,Sneha Iyer,Mid-Market,New,Accessories,Webcam Cover,7,154.81,8.4,1083.67,91.03,992.64,86.42,604.94,387.7,39.06,Online,Referral,Completed,238833.0
ORD100586,2026-05-24,May-2026,Q2,FY2026-Q1,West,Simran Kaur,SMB,New,Accessories,Desk Organizer,2,429.3,2.2,858.6,18.89,839.71,231.08,462.16,377.55,44.96,Online,Cold Outreach,Completed,193189.0
ORD100587,2026-05-24,May-2026,Q2,FY2026-Q1,North,Aditi Rao,Enterprise,Returning,Software,CRM License,12,15369.63,9.0,184435.56,16599.2,167836.36,4456.71,53480.52,114355.84,68.14,Online,Website Organic,Completed,194388.0
ORD100588,2026-05-24,May-2026,Q2,FY2026-Q1,South,Rahul Nair,Enterprise,Returning,Furniture,Bookshelf,20,5689.72,6.7,113794.4,7624.22,106170.18,3216.66,64333.2,41836.98,39.41,Retail,Website Organic,Completed,222830.0
ORD100589,2026-05-25,May-2026,Q2,FY2026-Q1,West,Rohan Patil,Enterprise,New,Electronics,Smartwatch,8,8348.07,12.5,66784.56,8348.07,58436.49,4943.75,39550.0,18886.49,32.32,Online,Website Organic,Completed,239637.0
ORD100590,2026-05-26,May-2026,Q2,FY2026-Q1,North,Aditi Rao,SMB,New,Software,Cloud Storage Plan,3,6232.63,0.4,18697.89,74.79,18623.1,1916.84,5750.52,12872.58,69.12,Online,Website Organic,Cancelled,224791.0
ORD100591,2026-05-26,May-2026,Q2,FY2026-Q1,East,Priya Sen,SMB,Returning,Electronics,Noise Cancelling Headphones,2,6428.61,4.8,12857.22,617.15,12240.07,4082.5,8165.0,4075.07,33.29,Retail,Referral,Completed,205322.0
ORD100592,2026-05-27,May-2026,Q2,FY2026-Q1,East,Ritu Ghosh,Mid-Market,Returning,Furniture,Standing Desk,4,17302.86,5.2,69211.44,3598.99,65612.45,9618.85,38475.4,27137.05,41.36,Partner,Event/Trade Show,Returned,244916.0
ORD100593,2026-05-28,May-2026,Q2,FY2026-Q1,West,Rohan Patil,SMB,Returning,Software,Security Suite,2,9335.84,0.0,18671.68,0.0,18671.68,2825.58,5651.16,13020.52,69.73,Partner,Website Organic,Completed,219036.0
ORD100594,2026-05-31,May-2026,Q2,FY2026-Q1,North,Aditi Rao,Mid-Market,Returning,Furniture,Office Cabinet,2,8635.29,6.4,17270.58,1105.32,16165.26,5164.66,10329.32,5835.94,36.1,Direct,Website Organic,Completed,233679.0
ORD100595,2026-06-05,Jun-2026,Q2,FY2026-Q1,East,Priya Sen,SMB,New,Accessories,Laptop Sleeve,4,675.55,2.5,2702.2,67.56,2634.64,366.32,1465.28,1169.36,44.38,Direct,Cold Outreach,Completed,217427.0
ORD100596,2026-06-07,Jun-2026,Q2,FY2026-Q1,South,Divya Menon,Mid-Market,Returning,Furniture,Bookshelf,2,5338.49,8.1,10676.98,864.84,9812.14,2947.18,5894.36,3917.78,39.93,Retail,Website Organic,Completed,235286.0
ORD100597,2026-06-13,Jun-2026,Q2,FY2026-Q1,East,Priya Sen,SMB,Returning,Electronics,Smartwatch,1,8492.55,0.0,8492.55,0.0,8492.55,5130.69,5130.69,3361.86,39.59,Retail,Cold Outreach,Completed,192684.0
ORD100598,2026-06-14,Jun-2026,Q2,FY2026-Q1,East,Priya Sen,SMB,Returning,Furniture,Bookshelf,2,5553.16,0.0,11106.32,0.0,11106.32,3060.61,6121.22,4985.1,44.89,Online,Website Organic,Completed,221015.0
ORD100599,2026-06-14,Jun-2026,Q2,FY2026-Q1,North,Sneha Iyer,SMB,Returning,Furniture,Office Cabinet,1,9319.09,4.3,9319.09,400.72,8918.37,5189.09,5189.09,3729.28,41.82,Partner,Referral,Completed,224530.0
ORD100600,2026-06-23,Jun-2026,Q2,FY2026-Q1,North,Karan Mehta,SMB,Returning,Software,CRM License,2,14656.08,6.9,29312.16,2022.54,27289.62,4374.72,8749.44,18540.18,67.94,Online,Event/Trade Show,Completed,221332.0
